initial_location,seating_capacity,start_service_time,end_service_time
15055,4,1,108000
11013,4,1,108000
77254,4,1,108000
14410,4,1,108000
119838,4,1,108000
124067,4,1,108000
51694,4,1,108000
29016,4,1,108000
67440,4,1,108000
122054,4,1,108000
1384,4,1,108000
104337,4,1,108000
125786,4,1,108000
119666,4,1,108000
69458,4,1,108000
98693,4,1,108000
57279,4,1,108000
131042,4,1,108000
97873,4,1,108000
56136,4,1,108000
38025,4,1,108000
127479,4,1,108000
99896,4,1,108000
106265,4,1,108000
61645,4,1,108000
119163,4,1,108000
100768,4,1,108000
13470,4,1,108000
137935,4,1,108000
124193,4,1,108000
112915,4,1,108000
99155,4,1,108000
12146,4,1,108000
87380,4,1,108000
107592,4,1,108000
14155,4,1,108000
62926,4,1,108000
123005,4,1,108000
83997,4,1,108000
154146,4,1,108000
23665,4,1,108000
3559,4,1,108000
100768,4,1,108000
70134,4,1,108000
151920,4,1,108000
25118,4,1,108000
85507,4,1,108000
137935,4,1,108000
120550,4,1,108000
59555,4,1,108000
25591,4,1,108000
22599,4,1,108000
35716,4,1,108000
2066,4,1,108000
104304,4,1,108000
107307,4,1,108000
34100,4,1,108000
112111,4,1,108000
42832,4,1,108000
142172,4,1,108000
77673,4,1,108000
92575,4,1,108000
43658,4,1,108000
60151,4,1,108000
62928,4,1,108000
137077,4,1,108000
18942,4,1,108000
145629,4,1,108000
125649,4,1,108000
85503,4,1,108000
80670,4,1,108000
67440,4,1,108000
122642,4,1,108000
87514,4,1,108000
89817,4,1,108000
96272,4,1,108000
85797,4,1,108000
68659,4,1,108000
91475,4,1,108000
5951,4,1,108000
83796,4,1,108000
117943,4,1,108000
98992,4,1,108000
84245,4,1,108000
39110,4,1,108000
129174,4,1,108000
106733,4,1,108000
137935,4,1,108000
95019,4,1,108000
3523,4,1,108000
68667,4,1,108000
23924,4,1,108000
32314,4,1,108000
147379,4,1,108000
7834,4,1,108000
87044,4,1,108000
446,4,1,108000
129787,4,1,108000
10061,4,1,108000
31354,4,1,108000
106521,4,1,108000
2977,4,1,108000
160133,4,1,108000
105842,4,1,108000
20991,4,1,108000
114505,4,1,108000
100768,4,1,108000
140916,4,1,108000
142027,4,1,108000
47653,4,1,108000
3985,4,1,108000
18942,4,1,108000
160485,4,1,108000
21609,4,1,108000
42638,4,1,108000
55178,4,1,108000
83243,4,1,108000
124193,4,1,108000
79709,4,1,108000
26181,4,1,108000
107695,4,1,108000
67644,4,1,108000
106516,4,1,108000
154224,4,1,108000
88600,4,1,108000
151659,4,1,108000
29323,4,1,108000
122679,4,1,108000
101539,4,1,108000
61957,4,1,108000
27334,4,1,108000
73891,4,1,108000
120431,4,1,108000
10079,4,1,108000
139772,4,1,108000
65191,4,1,108000
84632,4,1,108000
56812,4,1,108000
123976,4,1,108000
24783,4,1,108000
108476,4,1,108000
107473,4,1,108000
95958,4,1,108000
39110,4,1,108000
25152,4,1,108000
23957,4,1,108000
48085,4,1,108000
18936,4,1,108000
122827,4,1,108000
160133,4,1,108000
128024,4,1,108000
65156,4,1,108000
26789,4,1,108000
102097,4,1,108000
64117,4,1,108000
35286,4,1,108000
143985,4,1,108000
34723,4,1,108000
67440,4,1,108000
48747,4,1,108000
124193,4,1,108000
143730,4,1,108000
84124,4,1,108000
15055,4,1,108000
59068,4,1,108000
104995,4,1,108000
38283,4,1,108000
6651,4,1,108000
125649,4,1,108000
10597,4,1,108000
33109,4,1,108000
67316,4,1,108000
115198,4,1,108000
109994,4,1,108000
151659,4,1,108000
44172,4,1,108000
138553,4,1,108000
48153,4,1,108000
111603,4,1,108000
91459,4,1,108000
91526,4,1,108000
6946,4,1,108000
83683,4,1,108000
113648,4,1,108000
10420,4,1,108000
84079,4,1,108000
35695,4,1,108000
29063,4,1,108000
134377,4,1,108000
75677,4,1,108000
35986,4,1,108000
116034,4,1,108000
18047,4,1,108000
54236,4,1,108000
80061,4,1,108000
122066,4,1,108000
98224,4,1,108000
106801,4,1,108000
901,4,1,108000
62163,4,1,108000
150551,4,1,108000
67901,4,1,108000
84071,4,1,108000
148104,4,1,108000
125450,4,1,108000
137685,4,1,108000
57279,4,1,108000
126402,4,1,108000
72173,4,1,108000
149314,4,1,108000
29130,4,1,108000
57279,4,1,108000
78911,4,1,108000
109722,4,1,108000
138571,4,1,108000
126671,4,1,108000
57279,4,1,108000
27286,4,1,108000
104312,4,1,108000
18942,4,1,108000
83461,4,1,108000
88496,4,1,108000
26293,4,1,108000
137807,4,1,108000
90297,4,1,108000
17055,4,1,108000
41034,4,1,108000
73663,4,1,108000
14515,4,1,108000
74013,4,1,108000
89414,4,1,108000
20880,4,1,108000
21315,4,1,108000
137398,4,1,108000
33798,4,1,108000
69637,4,1,108000
97943,4,1,108000
18026,4,1,108000
65424,4,1,108000
70780,4,1,108000
113062,4,1,108000
83388,4,1,108000
1732,4,1,108000
137685,4,1,108000
21796,4,1,108000
53856,4,1,108000
64706,4,1,108000
104975,4,1,108000
11274,4,1,108000
79988,4,1,108000
85768,4,1,108000
67440,4,1,108000
158906,4,1,108000
72372,4,1,108000
136225,4,1,108000
70273,4,1,108000
15146,4,1,108000
106523,4,1,108000
120885,4,1,108000
1374,4,1,108000
52694,4,1,108000
51009,4,1,108000
153967,4,1,108000
40207,4,1,108000
58152,4,1,108000
102738,4,1,108000
28254,4,1,108000
150763,4,1,108000
135087,4,1,108000
154783,4,1,108000
107477,4,1,108000
105642,4,1,108000
100088,4,1,108000
140249,4,1,108000
129379,4,1,108000
135214,4,1,108000
74467,4,1,108000
112082,4,1,108000
71651,4,1,108000
53631,4,1,108000
160619,4,1,108000
91013,4,1,108000
71444,4,1,108000
101580,4,1,108000
49188,4,1,108000
130529,4,1,108000
65392,4,1,108000
157071,4,1,108000
29265,4,1,108000
57279,4,1,108000
78933,4,1,108000
89411,4,1,108000
129357,4,1,108000
144041,4,1,108000
67191,4,1,108000
139865,4,1,108000
26762,4,1,108000
129174,4,1,108000
72276,4,1,108000
57279,4,1,108000
25876,4,1,108000
132415,4,1,108000
33087,4,1,108000
6468,4,1,108000
128048,4,1,108000
129088,4,1,108000
27474,4,1,108000
2882,4,1,108000
80051,4,1,108000
135994,4,1,108000
75287,4,1,108000
82998,4,1,108000
107501,4,1,108000
100768,4,1,108000
37656,4,1,108000
16279,4,1,108000
153110,4,1,108000
97767,4,1,108000
113597,4,1,108000
33877,4,1,108000
77740,4,1,108000
100961,4,1,108000
101951,4,1,108000
85022,4,1,108000
84971,4,1,108000
141305,4,1,108000
133712,4,1,108000
141187,4,1,108000
14280,4,1,108000
99875,4,1,108000
97270,4,1,108000
57279,4,1,108000
71375,4,1,108000
108232,4,1,108000
130347,4,1,108000
76835,4,1,108000
91518,4,1,108000
57111,4,1,108000
40660,4,1,108000
119697,4,1,108000
107569,4,1,108000
91475,4,1,108000
52518,4,1,108000
19655,4,1,108000
103449,4,1,108000
22520,4,1,108000
111801,4,1,108000
57096,4,1,108000
159545,4,1,108000
36185,4,1,108000
107965,4,1,108000
51391,4,1,108000
108405,4,1,108000
8951,4,1,108000
115301,4,1,108000
136872,4,1,108000
70724,4,1,108000
137122,4,1,108000
137685,4,1,108000
34793,4,1,108000
136667,4,1,108000
70804,4,1,108000
143983,4,1,108000
61713,4,1,108000
55419,4,1,108000
85456,4,1,108000
121179,4,1,108000
54803,4,1,108000
118213,4,1,108000
53575,4,1,108000
132952,4,1,108000
59068,4,1,108000
61279,4,1,108000
9457,4,1,108000
103480,4,1,108000
59068,4,1,108000
21165,4,1,108000
119658,4,1,108000
136671,4,1,108000
120559,4,1,108000
4113,4,1,108000
66479,4,1,108000
57279,4,1,108000
104246,4,1,108000
43594,4,1,108000
105629,4,1,108000
49408,4,1,108000
89842,4,1,108000
155588,4,1,108000
43982,4,1,108000
96604,4,1,108000
136801,4,1,108000
20304,4,1,108000
57279,4,1,108000
145766,4,1,108000
20037,4,1,108000
22207,4,1,108000
3104,4,1,108000
7890,4,1,108000
105641,4,1,108000
50995,4,1,108000
159857,4,1,108000
50649,4,1,108000
80254,4,1,108000
153941,4,1,108000
99012,4,1,108000
159931,4,1,108000
139871,4,1,108000
45195,4,1,108000
139234,4,1,108000
139830,4,1,108000
48692,4,1,108000
25100,4,1,108000
37676,4,1,108000
148864,4,1,108000
69108,4,1,108000
146356,4,1,108000
85797,4,1,108000
77585,4,1,108000
136897,4,1,108000
145057,4,1,108000
154619,4,1,108000
134658,4,1,108000
69450,4,1,108000
50892,4,1,108000
146386,4,1,108000
137685,4,1,108000
87619,4,1,108000
144290,4,1,108000
37256,4,1,108000
33601,4,1,108000
8577,4,1,108000
114882,4,1,108000
92429,4,1,108000
135084,4,1,108000
66690,4,1,108000
153079,4,1,108000
78036,4,1,108000
33430,4,1,108000
59619,4,1,108000
4494,4,1,108000
51927,4,1,108000
72204,4,1,108000
118686,4,1,108000
4458,4,1,108000
138162,4,1,108000
116915,4,1,108000
43076,4,1,108000
71322,4,1,108000
59753,4,1,108000
119750,4,1,108000
56850,4,1,108000
53537,4,1,108000
67408,4,1,108000
122732,4,1,108000
92154,4,1,108000
55725,4,1,108000
71579,4,1,108000
42632,4,1,108000
25562,4,1,108000
5375,4,1,108000
3193,4,1,108000
44743,4,1,108000
9221,4,1,108000
44706,4,1,108000
116518,4,1,108000
37644,4,1,108000
136892,4,1,108000
145081,4,1,108000
62735,4,1,108000
16699,4,1,108000
51664,4,1,108000
118848,4,1,108000
44705,4,1,108000
59497,4,1,108000
50297,4,1,108000
159931,4,1,108000
131591,4,1,108000
41907,4,1,108000
74921,4,1,108000
25876,4,1,108000
95215,4,1,108000
39110,4,1,108000
121250,4,1,108000
70208,4,1,108000
73955,4,1,108000
40740,4,1,108000
92458,4,1,108000
139918,4,1,108000
2249,4,1,108000
53581,4,1,108000
15894,4,1,108000
96252,4,1,108000
6831,4,1,108000
160277,4,1,108000
37656,4,1,108000
104337,4,1,108000
45714,4,1,108000
122503,4,1,108000
978,4,1,108000
96080,4,1,108000
66285,4,1,108000
11923,4,1,108000
95587,4,1,108000
32531,4,1,108000
109542,4,1,108000
137813,4,1,108000
39122,4,1,108000
23548,4,1,108000
151587,4,1,108000
90400,4,1,108000
102740,4,1,108000
53400,4,1,108000
85159,4,1,108000
106712,4,1,108000
120601,4,1,108000
34068,4,1,108000
50395,4,1,108000
28383,4,1,108000
116526,4,1,108000
1016,4,1,108000
134882,4,1,108000
140916,4,1,108000
62310,4,1,108000
38882,4,1,108000
7432,4,1,108000
104337,4,1,108000
53537,4,1,108000
59235,4,1,108000
10843,4,1,108000
134658,4,1,108000
145824,4,1,108000
72077,4,1,108000
22914,4,1,108000
42819,4,1,108000
22009,4,1,108000
124075,4,1,108000
158879,4,1,108000
93086,4,1,108000
54146,4,1,108000
59619,4,1,108000
70780,4,1,108000
6702,4,1,108000
83461,4,1,108000
28203,4,1,108000
64440,4,1,108000
30912,4,1,108000
160628,4,1,108000
33928,4,1,108000
125786,4,1,108000
53101,4,1,108000
18690,4,1,108000
18560,4,1,108000
66074,4,1,108000
115224,4,1,108000
7562,4,1,108000
114478,4,1,108000
145817,4,1,108000
151659,4,1,108000
80464,4,1,108000
6012,4,1,108000
50291,4,1,108000
119561,4,1,108000
149098,4,1,108000
50712,4,1,108000
23410,4,1,108000
12418,4,1,108000
951,4,1,108000
36253,4,1,108000
103752,4,1,108000
132511,4,1,108000
94354,4,1,108000
65199,4,1,108000
129357,4,1,108000
137506,4,1,108000
80495,4,1,108000
135194,4,1,108000
48380,4,1,108000
2650,4,1,108000
97155,4,1,108000
123286,4,1,108000
81366,4,1,108000
141257,4,1,108000
81990,4,1,108000
46605,4,1,108000
84124,4,1,108000
74015,4,1,108000
69220,4,1,108000
92168,4,1,108000
51092,4,1,108000
27168,4,1,108000
148544,4,1,108000
52453,4,1,108000
5137,4,1,108000
74491,4,1,108000
23198,4,1,108000
103078,4,1,108000
29469,4,1,108000
140239,4,1,108000
7988,4,1,108000
156158,4,1,108000
135048,4,1,108000
40571,4,1,108000
104337,4,1,108000
132406,4,1,108000
103752,4,1,108000
42705,4,1,108000
98030,4,1,108000
67761,4,1,108000
92942,4,1,108000
140243,4,1,108000
81768,4,1,108000
81599,4,1,108000
49315,4,1,108000
25070,4,1,108000
19308,4,1,108000
40551,4,1,108000
18837,4,1,108000
57648,4,1,108000
133892,4,1,108000
65859,4,1,108000
72233,4,1,108000
80997,4,1,108000
35006,4,1,108000
53948,4,1,108000
22207,4,1,108000
32845,4,1,108000
35813,4,1,108000
123669,4,1,108000
56100,4,1,108000
31109,4,1,108000
88486,4,1,108000
114491,4,1,108000
146230,4,1,108000
127372,4,1,108000
4099,4,1,108000
154337,4,1,108000
114037,4,1,108000
80092,4,1,108000
23665,4,1,108000
58239,4,1,108000
105630,4,1,108000
36639,4,1,108000
62812,4,1,108000
123839,4,1,108000
152301,4,1,108000
21396,4,1,108000
7514,4,1,108000
57279,4,1,108000
128830,4,1,108000
5820,4,1,108000
60151,4,1,108000
5644,4,1,108000
154346,4,1,108000
5439,4,1,108000
131346,4,1,108000
100768,4,1,108000
57230,4,1,108000
160580,4,1,108000
30545,4,1,108000
1033,4,1,108000
108495,4,1,108000
112986,4,1,108000
111909,4,1,108000
118779,4,1,108000
155574,4,1,108000
23912,4,1,108000
28092,4,1,108000
100788,4,1,108000
156874,4,1,108000
23484,4,1,108000
27372,4,1,108000
150638,4,1,108000
140916,4,1,108000
26341,4,1,108000
3716,4,1,108000
1402,4,1,108000
29460,4,1,108000
59404,4,1,108000
153347,4,1,108000
981,4,1,108000
17825,4,1,108000
112103,4,1,108000
34041,4,1,108000
80038,4,1,108000
71283,4,1,108000
91265,4,1,108000
119243,4,1,108000
1384,4,1,108000
136333,4,1,108000
114830,4,1,108000
87044,4,1,108000
57279,4,1,108000
52718,4,1,108000
151659,4,1,108000
121688,4,1,108000
100788,4,1,108000
21521,4,1,108000
24182,4,1,108000
68801,4,1,108000
44319,4,1,108000
20739,4,1,108000
30790,4,1,108000
132910,4,1,108000
144389,4,1,108000
10061,4,1,108000
112915,4,1,108000
66820,4,1,108000
56280,4,1,108000
151913,4,1,108000
13203,4,1,108000
97610,4,1,108000
133593,4,1,108000
129357,4,1,108000
36860,4,1,108000
84682,4,1,108000
80194,4,1,108000
37214,4,1,108000
148992,4,1,108000
147449,4,1,108000
42036,4,1,108000
20293,4,1,108000
61249,4,1,108000
104337,4,1,108000
53531,4,1,108000
25332,4,1,108000
108921,4,1,108000
133213,4,1,108000
951,4,1,108000
80656,4,1,108000
321,4,1,108000
25876,4,1,108000
97595,4,1,108000
137281,4,1,108000
64177,4,1,108000
96406,4,1,108000
71783,4,1,108000
105317,4,1,108000
82447,4,1,108000
6336,4,1,108000
35101,4,1,108000
97584,4,1,108000
70576,4,1,108000
31240,4,1,108000
40818,4,1,108000
26408,4,1,108000
122386,4,1,108000
17158,4,1,108000
68762,4,1,108000
33746,4,1,108000
151920,4,1,108000
65306,4,1,108000
153211,4,1,108000
144389,4,1,108000
5677,4,1,108000
19165,4,1,108000
321,4,1,108000
89405,4,1,108000
153347,4,1,108000
43058,4,1,108000
9334,4,1,108000
25076,4,1,108000
141207,4,1,108000
19171,4,1,108000
18710,4,1,108000
121684,4,1,108000
1558,4,1,108000
94871,4,1,108000
159931,4,1,108000
2301,4,1,108000
81332,4,1,108000
88255,4,1,108000
36649,4,1,108000
21941,4,1,108000
22599,4,1,108000
119537,4,1,108000
3770,4,1,108000
15055,4,1,108000
55951,4,1,108000
106265,4,1,108000
137935,4,1,108000
96329,4,1,108000
156010,4,1,108000
147998,4,1,108000
40044,4,1,108000
94871,4,1,108000
22379,4,1,108000
136973,4,1,108000
102108,4,1,108000
23579,4,1,108000
119658,4,1,108000
84793,4,1,108000
15363,4,1,108000
26266,4,1,108000
114509,4,1,108000
85774,4,1,108000
5111,4,1,108000
53631,4,1,108000
108232,4,1,108000
65822,4,1,108000
103781,4,1,108000
86914,4,1,108000
41563,4,1,108000
82733,4,1,108000
133242,4,1,108000
33599,4,1,108000
150735,4,1,108000
132965,4,1,108000
45434,4,1,108000
92938,4,1,108000
50117,4,1,108000
75863,4,1,108000
7539,4,1,108000
79859,4,1,108000
80439,4,1,108000
1437,4,1,108000
137935,4,1,108000
18596,4,1,108000
27677,4,1,108000
18403,4,1,108000
50917,4,1,108000
24819,4,1,108000
137384,4,1,108000
98520,4,1,108000
101259,4,1,108000
78834,4,1,108000
76368,4,1,108000
77673,4,1,108000
51670,4,1,108000
83528,4,1,108000
42632,4,1,108000
157446,4,1,108000
112575,4,1,108000
84172,4,1,108000
113597,4,1,108000
30359,4,1,108000
126586,4,1,108000
66782,4,1,108000
1395,4,1,108000
54472,4,1,108000
2977,4,1,108000
89891,4,1,108000
137579,4,1,108000
143398,4,1,108000
20304,4,1,108000
137685,4,1,108000
97143,4,1,108000
129134,4,1,108000
44245,4,1,108000
38967,4,1,108000
122376,4,1,108000
35886,4,1,108000
118339,4,1,108000
73012,4,1,108000
21540,4,1,108000
121156,4,1,108000
39110,4,1,108000
156094,4,1,108000
28303,4,1,108000
5394,4,1,108000
115295,4,1,108000
38279,4,1,108000
57731,4,1,108000
11416,4,1,108000
57279,4,1,108000
77244,4,1,108000
5633,4,1,108000
33599,4,1,108000
30311,4,1,108000
80132,4,1,108000
52746,4,1,108000
131042,4,1,108000
116890,4,1,108000
52534,4,1,108000
72394,4,1,108000
14315,4,1,108000
67508,4,1,108000
17585,4,1,108000
86964,4,1,108000
108751,4,1,108000
35003,4,1,108000
46193,4,1,108000
151282,4,1,108000
134266,4,1,108000
155588,4,1,108000
115164,4,1,108000
77669,4,1,108000
59066,4,1,108000
133494,4,1,108000
90293,4,1,108000
115538,4,1,108000
111946,4,1,108000
38847,4,1,108000
47919,4,1,108000
77077,4,1,108000
125649,4,1,108000
116221,4,1,108000
159089,4,1,108000
65596,4,1,108000
23665,4,1,108000
49382,4,1,108000
145521,4,1,108000
64921,4,1,108000
156639,4,1,108000
113044,4,1,108000
105944,4,1,108000
52613,4,1,108000
25888,4,1,108000
8198,4,1,108000
136035,4,1,108000
112079,4,1,108000
36712,4,1,108000
74774,4,1,108000
73889,4,1,108000
159083,4,1,108000
68636,4,1,108000
85553,4,1,108000
34183,4,1,108000
53631,4,1,108000
95695,4,1,108000
85289,4,1,108000
91933,4,1,108000
75996,4,1,108000
102049,4,1,108000
9223,4,1,108000
27823,4,1,108000
101257,4,1,108000
114917,4,1,108000
14982,4,1,108000
1737,4,1,108000
127748,4,1,108000
14959,4,1,108000
134124,4,1,108000
15055,4,1,108000
60094,4,1,108000
35334,4,1,108000
3961,4,1,108000
20880,4,1,108000
97859,4,1,108000
124371,4,1,108000
93198,4,1,108000
109163,4,1,108000
59248,4,1,108000
93198,4,1,108000
8302,4,1,108000
114877,4,1,108000
59068,4,1,108000
5421,4,1,108000
130124,4,1,108000
24883,4,1,108000
21182,4,1,108000
122841,4,1,108000
63312,4,1,108000
107901,4,1,108000
112966,4,1,108000
159663,4,1,108000
11516,4,1,108000
75779,4,1,108000
122094,4,1,108000
53657,4,1,108000
134393,4,1,108000
4831,4,1,108000
31033,4,1,108000
28521,4,1,108000
19537,4,1,108000
123295,4,1,108000
23926,4,1,108000
100408,4,1,108000
134177,4,1,108000
149030,4,1,108000
114326,4,1,108000
120497,4,1,108000
122175,4,1,108000
50892,4,1,108000
100788,4,1,108000
97649,4,1,108000
155524,4,1,108000
65416,4,1,108000
53739,4,1,108000
151587,4,1,108000
37524,4,1,108000
82996,4,1,108000
158764,4,1,108000
60278,4,1,108000
132574,4,1,108000
133741,4,1,108000
17907,4,1,108000
60151,4,1,108000
104583,4,1,108000
154508,4,1,108000
29786,4,1,108000
133384,4,1,108000
133605,4,1,108000
104995,4,1,108000
117786,4,1,108000
52902,4,1,108000
27172,4,1,108000
30125,4,1,108000
105277,4,1,108000
54066,4,1,108000
106078,4,1,108000
6337,4,1,108000
61815,4,1,108000
115170,4,1,108000
4125,4,1,108000
100768,4,1,108000
37553,4,1,108000
132640,4,1,108000
101452,4,1,108000
97033,4,1,108000
112996,4,1,108000
50659,4,1,108000
19203,4,1,108000
97270,4,1,108000
159799,4,1,108000
57279,4,1,108000
101822,4,1,108000
57279,4,1,108000
3303,4,1,108000
113896,4,1,108000
6286,4,1,108000
150840,4,1,108000
145926,4,1,108000
83368,4,1,108000
69446,4,1,108000
76313,4,1,108000
123047,4,1,108000
136897,4,1,108000
129357,4,1,108000
9441,4,1,108000
46193,4,1,108000
54066,4,1,108000
8774,4,1,108000
153217,4,1,108000
127709,4,1,108000
138671,4,1,108000
138953,4,1,108000
10079,4,1,108000
50927,4,1,108000
108323,4,1,108000
84124,4,1,108000
27590,4,1,108000
8951,4,1,108000
61907,4,1,108000
18209,4,1,108000
54215,4,1,108000
51936,4,1,108000
1592,4,1,108000
135241,4,1,108000
137358,4,1,108000
160356,4,1,108000
52178,4,1,108000
87271,4,1,108000
133634,4,1,108000
69833,4,1,108000
115850,4,1,108000
8910,4,1,108000
38774,4,1,108000
84193,4,1,108000
151056,4,1,108000
106831,4,1,108000
89909,4,1,108000
12914,4,1,108000
37131,4,1,108000
71987,4,1,108000
112824,4,1,108000
112724,4,1,108000
11076,4,1,108000
116083,4,1,108000
21833,4,1,108000
108178,4,1,108000
63476,4,1,108000
58407,4,1,108000
111178,4,1,108000
132955,4,1,108000
156298,4,1,108000
22599,4,1,108000
46620,4,1,108000
38103,4,1,108000
60151,4,1,108000
83621,4,1,108000
70804,4,1,108000
131468,4,1,108000
22400,4,1,108000
55426,4,1,108000
18942,4,1,108000
42207,4,1,108000
98069,4,1,108000
55404,4,1,108000
68542,4,1,108000
144043,4,1,108000
16393,4,1,108000
112673,4,1,108000
8829,4,1,108000
50258,4,1,108000
128220,4,1,108000
113634,4,1,108000
91475,4,1,108000
31831,4,1,108000
81980,4,1,108000
35984,4,1,108000
51547,4,1,108000
46193,4,1,108000
6706,4,1,108000
47921,4,1,108000
92938,4,1,108000
76651,4,1,108000
125649,4,1,108000
23579,4,1,108000
146866,4,1,108000
101688,4,1,108000
40800,4,1,108000
154695,4,1,108000
156392,4,1,108000
115178,4,1,108000
129143,4,1,108000
149435,4,1,108000
49946,4,1,108000
159689,4,1,108000
140196,4,1,108000
112789,4,1,108000
75195,4,1,108000
153523,4,1,108000
84537,4,1,108000
3395,4,1,108000
99871,4,1,108000
95332,4,1,108000
143467,4,1,108000
66285,4,1,108000
144486,4,1,108000
82996,4,1,108000
147168,4,1,108000
12737,4,1,108000
9693,4,1,108000
41979,4,1,108000
155239,4,1,108000
143995,4,1,108000
57279,4,1,108000
157038,4,1,108000
122188,4,1,108000
16953,4,1,108000
85458,4,1,108000
17035,4,1,108000
25868,4,1,108000
66571,4,1,108000
106801,4,1,108000
91488,4,1,108000
14576,4,1,108000
52623,4,1,108000
103441,4,1,108000
142029,4,1,108000
40253,4,1,108000
129134,4,1,108000
138433,4,1,108000
90351,4,1,108000
68038,4,1,108000
78252,4,1,108000
65306,4,1,108000
142290,4,1,108000
129864,4,1,108000
113648,4,1,108000
105317,4,1,108000
76168,4,1,108000
119573,4,1,108000
118791,4,1,108000
33890,4,1,108000
2825,4,1,108000
102955,4,1,108000
155528,4,1,108000
102617,4,1,108000
74503,4,1,108000
34290,4,1,108000
127257,4,1,108000
146806,4,1,108000
83621,4,1,108000
67320,4,1,108000
136467,4,1,108000
129357,4,1,108000
65849,4,1,108000
54483,4,1,108000
65995,4,1,108000
60520,4,1,108000
146842,4,1,108000
51276,4,1,108000
4269,4,1,108000
34109,4,1,108000
118809,4,1,108000
77533,4,1,108000
129014,4,1,108000
109667,4,1,108000
125249,4,1,108000
94063,4,1,108000
57279,4,1,108000
52971,4,1,108000
3523,4,1,108000
25634,4,1,108000
55358,4,1,108000
133593,4,1,108000
17784,4,1,108000
99059,4,1,108000
62988,4,1,108000
12474,4,1,108000
112327,4,1,108000
130792,4,1,108000
105175,4,1,108000
68868,4,1,108000
8847,4,1,108000
121948,4,1,108000
32719,4,1,108000
147590,4,1,108000
43637,4,1,108000
90022,4,1,108000
91662,4,1,108000
145591,4,1,108000
10306,4,1,108000
77846,4,1,108000
41896,4,1,108000
115172,4,1,108000
89140,4,1,108000
71643,4,1,108000
71375,4,1,108000
40419,4,1,108000
6434,4,1,108000
6225,4,1,108000
105313,4,1,108000
18047,4,1,108000
151587,4,1,108000
130525,4,1,108000
3961,4,1,108000
25503,4,1,108000
133242,4,1,108000
87348,4,1,108000
20578,4,1,108000
92448,4,1,108000
58307,4,1,108000
48873,4,1,108000
142668,4,1,108000
35384,4,1,108000
10172,4,1,108000
127744,4,1,108000
85344,4,1,108000
27172,4,1,108000
120597,4,1,108000
96687,4,1,108000
82998,4,1,108000
123039,4,1,108000
29130,4,1,108000
148617,4,1,108000
65199,4,1,108000
30233,4,1,108000
114876,4,1,108000
125758,4,1,108000
85703,4,1,108000
59146,4,1,108000
39066,4,1,108000
129472,4,1,108000
18942,4,1,108000
22682,4,1,108000
6012,4,1,108000
96280,4,1,108000
43142,4,1,108000
86088,4,1,108000
104337,4,1,108000
115791,4,1,108000
111603,4,1,108000
153937,4,1,108000
142408,4,1,108000
79859,4,1,108000
121948,4,1,108000
45885,4,1,108000
135087,4,1,108000
119070,4,1,108000
94871,4,1,108000
30726,4,1,108000
83643,4,1,108000
98493,4,1,108000
33548,4,1,108000
32807,4,1,108000
131725,4,1,108000
103793,4,1,108000
32531,4,1,108000
117174,4,1,108000
104111,4,1,108000
131567,4,1,108000
72030,4,1,108000
33216,4,1,108000
79709,4,1,108000
40336,4,1,108000
55676,4,1,108000
117174,4,1,108000
139269,4,1,108000
153464,4,1,108000
45018,4,1,108000
3961,4,1,108000
34100,4,1,108000
140026,4,1,108000
112473,4,1,108000
111409,4,1,108000
7869,4,1,108000
144845,4,1,108000
160543,4,1,108000
11031,4,1,108000
113959,4,1,108000
82997,4,1,108000
2943,4,1,108000
159931,4,1,108000
97270,4,1,108000
23206,4,1,108000
19384,4,1,108000
32722,4,1,108000
39122,4,1,108000
90387,4,1,108000
82849,4,1,108000
151659,4,1,108000
47497,4,1,108000
65822,4,1,108000
137456,4,1,108000
20877,4,1,108000
19855,4,1,108000
154142,4,1,108000
79722,4,1,108000
91786,4,1,108000
42380,4,1,108000
31697,4,1,108000
69915,4,1,108000
22599,4,1,108000
149834,4,1,108000
63768,4,1,108000
39852,4,1,108000
2577,4,1,108000
142613,4,1,108000
107386,4,1,108000
13043,4,1,108000
68562,4,1,108000
106329,4,1,108000
61721,4,1,108000
159689,4,1,108000
72915,4,1,108000
116888,4,1,108000
70029,4,1,108000
150890,4,1,108000
120429,4,1,108000
114750,4,1,108000
65120,4,1,108000
60151,4,1,108000
61713,4,1,108000
54125,4,1,108000
36046,4,1,108000
100896,4,1,108000
56338,4,1,108000
154468,4,1,108000
74649,4,1,108000
84079,4,1,108000
65199,4,1,108000
99843,4,1,108000
143250,4,1,108000
159178,4,1,108000
86088,4,1,108000
20915,4,1,108000
77747,4,1,108000
10094,4,1,108000
125417,4,1,108000
51670,4,1,108000
92938,4,1,108000
83348,4,1,108000
25146,4,1,108000
131516,4,1,108000
3799,4,1,108000
77673,4,1,108000
8951,4,1,108000
137696,4,1,108000
104266,4,1,108000
53631,4,1,108000
130034,4,1,108000
67359,4,1,108000
115990,4,1,108000
113593,4,1,108000
131042,4,1,108000
7510,4,1,108000
158796,4,1,108000
148902,4,1,108000
29152,4,1,108000
3233,4,1,108000
130034,4,1,108000
98914,4,1,108000
43990,4,1,108000
67467,4,1,108000
87206,4,1,108000
154319,4,1,108000
11144,4,1,108000
9031,4,1,108000
140830,4,1,108000
156639,4,1,108000
130124,4,1,108000
88846,4,1,108000
78436,4,1,108000
93889,4,1,108000
53248,4,1,108000
