pickup_spot,dropoff_spot,min_dep_time
88708,108229,38165
96082,83576,38174
72850,105756,38177
28556,125878,38182
58168,37422,38188
29452,51518,38199
53109,152801,38203
71393,64901,38206
80094,48177,38207
41752,35044,38211
78956,19241,38212
104145,151172,38215
137651,41723,38225
45066,150634,38238
158238,23708,38243
92221,57117,38250
52489,19339,38252
90065,129038,38260
126623,36137,38261
125611,146430,38265
53105,126886,38274
151533,1641,38275
115677,132369,38283
29523,121236,38283
99873,103192,38285
58991,100323,38294
85085,67938,38295
119484,46133,38307
114389,148519,38310
16668,132914,38311
144839,155300,38311
46014,28187,38316
151687,10738,38319
109392,141400,38329
15234,138932,38334
18646,18172,38334
8099,6178,38342
21891,55637,38346
71563,741,38352
26594,135773,38355
113756,19384,38357
57115,9430,38362
32745,129134,38368
154534,14604,38389
148467,121364,38391
62609,48224,38391
154845,28278,38392
104226,76899,38398
155124,37141,38405
154442,102801,38413
138536,129090,38416
61449,10799,38417
149880,12370,38418
99223,151436,38423
147583,135279,38430
97106,138054,38433
146205,148296,38438
155300,35544,38439
89369,144176,38443
20645,34041,38450
137685,123937,38452
90151,69596,38452
32570,29504,38453
108508,113012,38456
54395,139702,38458
35462,70492,38460
28280,80820,38460
12162,132406,38463
130545,119480,38467
107145,66504,38467
730,146341,38469
154267,3909,38474
134187,103064,38496
87717,74067,38498
85395,127837,38498
105756,72850,38510
47554,70723,38510
106201,130792,38510
68509,16902,38510
77379,102181,38511
55241,50878,38513
75026,99985,38513
72021,58222,38514
95838,158045,38520
17080,137685,38522
124289,62518,38532
23236,111085,38537
40453,3207,38537
148988,90116,38539
128123,177,38542
119778,140157,38542
74985,92237,38542
101629,76844,38545
102064,120021,38547
35931,53316,38555
103423,17092,38555
48973,116495,38557
32291,27543,38559
93650,44043,38564
115170,25856,38571
75363,85551,38571
732,33524,38584
11648,70643,38592
31679,66690,38598
59556,115990,38598
122478,11091,38598
58423,137530,38613
149888,128798,38615
108229,30862,38615
7066,24785,38617
48779,128798,38618
60286,51418,38618
152183,13069,38621
52631,104038,38622
117507,63849,38622
117028,87418,38623
109646,27278,38624
156549,149690,38626
149408,159481,38629
78205,93086,38633
61645,16044,38636
21999,33205,38637
10462,57062,38638
5287,136428,38643
44822,105847,38644
160482,130947,38648
151509,48004,38649
27028,13015,38650
531,46688,38651
23778,90277,38654
122556,16518,38659
15752,138447,38659
152982,41266,38660
35946,87914,38662
7823,103064,38666
135299,159276,38668
91045,91039,38669
75168,100535,38673
16069,116449,38674
89116,156494,38677
91540,126402,38678
135944,97027,38684
149904,114029,38686
144148,96202,38687
17741,68091,38688
119989,18972,38689
100323,78915,38694
143110,109646,38694
64009,5652,38703
116214,11780,38706
19153,145614,38723
160549,7328,38724
44712,34715,38726
147172,71956,38729
32568,142131,38741
155669,115127,38745
40905,148050,38751
118109,147536,38753
22140,27696,38754
108344,33273,38757
159533,103088,38762
27372,154645,38766
134519,73005,38770
147025,131600,38775
20132,147967,38783
76105,149791,38784
35130,113013,38786
122292,117296,38789
57745,92221,38790
77379,130449,38794
136614,82013,38796
117942,108673,38796
108156,91741,38798
11716,101971,38799
116903,62121,38800
35089,149702,38805
112716,45306,38818
98842,75371,38818
18197,143590,38819
78889,64656,38823
23754,23939,38833
146341,29606,38836
113966,57646,38839
14007,112463,38843
78623,95806,38844
83456,103938,38845
145102,69144,38851
154721,136052,38855
1219,22708,38856
53071,100714,38858
99658,26506,38859
26244,81923,38862
98724,97724,38866
24171,11766,38867
38263,117178,38877
54681,109930,38881
121752,116557,38884
149032,8843,38885
52024,143897,38886
2284,148132,38887
138227,116221,38889
135208,3905,38891
22597,16115,38892
132717,45889,38893
28135,68853,38895
113012,128056,38897
49196,76808,38903
119770,118582,38906
141195,89541,38908
78250,147093,38908
138424,146074,38913
134268,99481,38919
148373,91256,38920
100543,18080,38930
62792,156271,38932
158776,16030,38933
96202,137593,38934
133992,89076,38940
111059,108424,38943
121189,149341,38949
148132,130947,38950
126262,144191,38951
42948,51469,38956
7882,70989,38956
37808,102305,38958
24374,144749,38963
110333,159416,38964
20276,82409,38983
127045,132864,38985
115036,112410,38996
33929,146330,38998
153171,28850,39009
35495,38012,39009
134550,95727,39010
62261,26268,39011
131679,107633,39013
91590,131252,39016
40966,81043,39020
27714,14024,39021
104160,55466,39024
11280,97085,39025
19143,73838,39028
138002,72974,39029
139950,99345,39029
8577,12432,39038
117317,140318,39042
25495,65237,39047
140792,151908,39060
154923,142408,39061
129133,149408,39061
1328,154922,39062
146341,74783,39062
9187,81603,39062
103918,136876,39065
94369,15309,39065
23070,101788,39066
104854,104834,39066
113580,622,39069
29166,11988,39073
156183,48394,39074
47469,72870,39076
103128,35462,39078
11102,66816,39078
51414,34850,39079
135868,44289,39082
108506,27345,39082
60890,143918,39086
11571,140121,39087
77422,81050,39089
2115,139072,39090
86541,93501,39092
28000,25964,39096
27448,117621,39099
96793,135437,39107
125863,14068,39107
16172,38263,39111
88958,5451,39113
112913,94340,39115
47029,129687,39123
109552,32625,39125
60677,154690,39126
3827,77916,39132
116608,139416,39133
72884,138255,39134
141418,22510,39144
24785,93857,39144
18209,22667,39147
66685,2916,39156
156230,143101,39157
7566,47730,39158
53842,53825,39159
43526,49903,39159
93401,138387,39159
102181,25640,39164
132391,18952,39164
39527,64413,39165
91169,30801,39166
13034,132012,39166
152884,1949,39170
40249,86023,39170
65172,54658,39170
66919,75848,39176
103203,52609,39177
118211,134124,39179
73732,57159,39182
155317,61165,39190
70066,96604,39192
97104,104731,39199
98573,49238,39200
64613,77411,39206
47984,142272,39212
6566,53071,39221
91514,12884,39221
145038,18034,39222
103010,35315,39224
30355,40901,39230
48025,42287,39230
89496,36981,39234
23054,52357,39239
34082,111156,39247
26922,5631,39251
157651,21955,39253
131854,48148,39256
49256,126688,39273
142687,93731,39274
157919,102064,39274
130792,105543,39279
82522,114888,39279
90760,37843,39283
148190,72327,39284
72579,11048,39285
68196,87966,39285
49031,97767,39292
98861,128850,39298
137678,144635,39300
155170,51443,39301
112392,30762,39302
68870,8266,39302
53061,92585,39303
35044,25070,39304
142200,134410,39306
104167,86541,39308
60294,48207,39311
97904,98860,39312
14789,159713,39312
143094,44044,39317
27338,15406,39320
100189,108438,39330
13294,86137,39331
42318,78915,39333
15745,139859,39339
123744,55939,39348
72711,140096,39351
117788,149933,39353
94900,7554,39355
17373,51243,39356
119522,116873,39357
38340,77902,39359
111622,55202,39365
34210,104669,39365
52271,97106,39372
93625,147443,39378
134624,58673,39379
24318,21643,39381
86134,155168,39386
145154,22011,39387
59086,30874,39387
80028,118098,39394
132502,55999,39395
78125,115965,39396
127917,123123,39396
77563,53796,39405
105694,139779,39412
35322,121263,39413
117786,52212,39417
128804,126633,39419
85775,144158,39420
36843,3655,39426
56454,5642,39430
147027,101582,39432
4257,126155,39432
98784,129330,39433
160482,42173,39443
2122,85591,39445
103192,129133,39445
146992,139001,39454
146205,50688,39455
151350,30233,39459
20733,15309,39464
56116,145734,39472
97767,60151,39477
39189,140977,39484
43981,78369,39485
58509,158324,39487
179,151282,39487
154101,36967,39489
41474,24637,39495
90416,77011,39495
100585,42319,39496
19614,102145,39498
41723,76204,39499
95494,51518,39503
142330,30201,39507
42086,13049,39508
21060,84678,39509
46123,67275,39513
143539,47639,39522
119334,104731,39523
81079,138308,39523
101971,160725,39524
41165,156191,39525
79949,22372,39526
61736,53048,39533
120786,43626,39533
18139,91462,39539
86023,99420,39541
147651,83156,39547
151535,35886,39549
92510,127833,39558
26691,47307,39564
5209,100245,39567
94895,99520,39581
43538,140588,39584
21977,34100,39592
133102,156134,39595
4789,24855,39595
77834,98693,39596
39949,60886,39596
100426,14925,39608
37157,59761,39610
151997,118582,39611
265,61624,39611
21151,117735,39621
41806,97769,39621
128860,16883,39621
121202,97239,39622
129822,67469,39631
119372,22499,39632
98557,45338,39633
32135,148933,39634
38155,73131,39634
56308,78915,39635
75371,59733,39636
86962,27806,39638
48265,7647,39645
45434,36516,39646
13371,115536,39651
38441,27228,39656
24441,51239,39665
142338,113277,39666
86551,110492,39670
85589,23423,39671
96202,147059,39672
44435,86831,39683
66424,99141,39683
50993,42233,39692
83484,124719,39695
84943,137080,39696
36631,97405,39703
147507,155124,39705
112904,74972,39705
83088,78200,39706
104337,13472,39715
42832,111065,39717
128547,5995,39718
36129,98618,39721
40647,8391,39723
118296,94338,39724
116449,126682,39730
26236,66820,39733
91325,87568,39737
22319,89459,39738
10738,151687,39741
38774,35528,39744
75539,121940,39746
137759,87641,39749
44767,41491,39756
18417,78456,39757
33463,109385,39757
65594,22138,39760
73933,77533,39761
38679,76047,39761
142530,49256,39763
58222,103445,39765
100011,34742,39768
121946,72370,39775
12040,103480,39776
127693,71965,39779
35495,104023,39790
134469,93249,39794
105543,86739,39796
53693,28299,39806
150345,107653,39814
73935,118215,39817
122298,45212,39820
111843,7865,39824
107719,57315,39826
127587,133811,39827
19384,143069,39832
54782,133828,39832
86909,156463,39834
5650,57735,39836
43940,134667,39836
112080,110637,39837
156234,123744,39842
42380,92221,39842
18135,79229,39844
99020,91504,39848
138409,132411,39853
74551,33942,39853
142252,67234,39856
37256,42360,39870
49858,119778,39873
40765,20049,39876
42588,14105,39884
97550,137783,39898
90116,149022,39904
103368,58379,39905
51418,116003,39905
18646,66865,39906
134750,83943,39921
102518,147536,39927
86648,107783,39927
38889,76096,39928
35280,130219,39936
55202,53109,39937
154394,38739,39940
38852,68103,39943
122472,31033,39945
36832,151236,39949
24098,1491,39951
139062,19306,39951
56638,144158,39953
153079,73876,39956
67824,99977,39961
37553,24547,39962
1852,89545,39964
1954,32679,39967
56036,111109,39969
154037,85656,39970
138310,9894,39970
35336,121503,39971
78433,11248,39976
135327,96793,39977
81366,142814,39979
46775,70025,39990
112673,138523,39998
154962,28274,39999
73838,19143,40001
135283,75587,40005
156805,157958,40007
86767,40765,40011
137487,119526,40015
152741,49175,40022
120107,137882,40025
23819,145000,40027
67351,147571,40031
4273,154413,40031
18966,88801,40032
102184,138512,40034
118309,153001,40038
23545,33959,40040
103196,103351,40041
18153,44287,40044
59357,153729,40046
117888,134124,40047
111755,149046,40049
58819,92190,40049
70001,52902,40059
58427,144815,40064
158089,57113,40064
9739,26095,40067
80480,73876,40073
157168,57705,40073
52538,40078,40075
86086,37137,40091
81511,93659,40092
145353,78367,40092
16172,114429,40099
27363,49456,40110
69566,36981,40111
126682,92597,40112
15460,99551,40121
123909,125137,40128
49080,146866,40128
20578,48273,40128
63768,90101,40131
125931,77840,40132
154781,73915,40133
30115,34943,40133
111288,26922,40134
26710,134548,40137
11076,38314,40139
45312,92319,40142
72870,47185,40144
30207,120272,40148
153977,6916,40150
40139,89849,40154
80214,119338,40158
98489,57157,40159
155461,15233,40164
74671,12263,40171
145789,21250,40172
58509,33284,40177
133947,124010,40177
153123,26092,40179
124081,135959,40184
160867,95587,40187
49620,83997,40192
78597,2577,40198
14978,77387,40203
123796,65144,40209
24585,33957,40209
123001,152886,40209
129892,132460,40213
77431,36898,40216
8843,149032,40226
67454,18159,40228
5951,128879,40231
73404,47286,40233
110813,132550,40233
22510,140480,40233
143207,68359,40234
126386,24846,40240
159276,2080,40242
33534,147027,40242
108985,57822,40243
118541,91647,40248
135343,134285,40257
43165,45459,40259
15750,37091,40263
149831,112996,40275
130683,149491,40275
147047,115170,40283
85879,10082,40286
27948,113883,40287
144191,126262,40292
51469,42948,40293
125984,124004,40293
123744,53001,40296
24683,76795,40297
32366,137907,40297
93501,106117,40301
11766,24171,40304
38741,138521,40304
53606,11092,40305
75024,50976,40307
111996,117321,40310
55061,54117,40311
68661,48471,40313
67471,66865,40315
46632,158585,40315
32494,39608,40316
154335,129975,40323
62932,141895,40329
4925,145380,40331
22603,25975,40331
27674,26444,40333
149714,20558,40334
39007,111843,40343
14919,104885,40346
67527,96837,40350
120107,142815,40361
64579,47687,40363
139001,53419,40366
131279,135084,40371
151924,85597,40381
20201,110430,40386
15076,64179,40391
85509,43140,40394
86137,21990,40395
139859,99222,40396
24475,142668,40403
74395,152494,40409
47623,39251,40411
52902,125249,40413
116610,121205,40414
154672,154619,40416
34715,58770,40424
69762,135218,40425
57646,113966,40427
69885,104226,40432
16902,51165,40433
136851,154299,40438
107775,35105,40440
81050,41788,40441
47469,112581,40445
90404,104470,40447
113105,102348,40457
115218,144721,40460
49624,58231,40462
139702,30290,40463
56574,5904,40464
157712,70907,40467
50878,55241,40467
38457,52178,40472
122414,97239,40475
99465,8734,40475
151333,145380,40477
148186,15775,40478
156290,25398,40480
67407,8519,40489
68706,67103,40490
74359,123721,40494
146430,87079,40494
44120,133426,40501
334,27017,40502
30862,110536,40503
135878,80978,40505
68103,10038,40511
114890,5375,40513
147217,38418,40514
142599,79969,40517
104731,104028,40519
126712,1386,40522
96604,70066,40523
67343,39079,40523
83679,20235,40524
11780,116214,40528
100690,129088,40536
133290,31372,40547
87059,114321,40552
36137,39997,40553
151631,150437,40562
48021,74673,40566
2492,12269,40569
44112,46207,40572
19318,20998,40572
33953,48482,40573
94706,135994,40574
10042,141024,40575
5759,5439,40577
160687,9471,40578
33951,18045,40581
115143,134583,40582
110532,101454,40587
28850,109648,40588
53955,52767,40588
125782,135461,40589
120979,117307,40591
86266,1641,40596
116873,73409,40598
92325,53823,40600
45578,90420,40600
10218,27602,40601
121940,75539,40602
76192,33528,40602
85578,72856,40604
51239,18248,40612
142192,70576,40612
144749,56836,40612
118675,83998,40615
106015,68684,40618
145681,37867,40618
136256,112972,40624
44043,93646,40629
64266,7542,40635
89046,50523,40636
104873,95221,40649
115127,80053,40652
95137,35706,40653
44044,143094,40657
100410,153234,40660
31376,105402,40666
89872,86128,40667
68853,28135,40670
144772,158323,40676
156210,100944,40682
159636,12249,40683
72831,144136,40687
145734,125878,40688
145734,104493,40688
156616,137698,40690
71960,128568,40693
68186,111548,40693
46721,33683,40694
38012,70897,40701
57159,116348,40703
58480,37557,40704
120109,88358,40705
136116,76899,40709
122230,33463,40711
99345,13287,40713
136311,68040,40714
80495,92164,40722
16705,160424,40724
72276,77447,40727
78623,11042,40728
67221,99520,40729
2226,160480,40731
1735,51962,40732
144749,24374,40737
138908,50358,40737
18596,68978,40740
88667,15750,40747
96385,149408,40751
62536,13874,40751
117441,27783,40756
108502,114045,40769
35946,116725,40771
11592,133276,40779
140564,131325,40783
52925,11263,40783
147409,16976,40785
95213,112649,40793
21515,126682,40798
52609,103203,40803
77994,157567,40803
144176,89369,40813
119774,118582,40815
140789,135084,40815
27932,27347,40816
88708,40288,40820
11048,115791,40823
117733,22798,40826
44428,84693,40826
34850,68700,40829
107388,104715,40831
67460,98489,40835
138771,75739,40835
23166,79445,40836
86541,46279,40838
84917,131761,40838
140977,156882,40844
39275,107657,40845
108380,18872,40851
68267,105197,40855
156392,7508,40856
153677,85772,40856
55402,155059,40857
145865,147915,40866
129038,92431,40875
131609,23613,40877
126155,4257,40879
52530,137234,40884
10769,147152,40885
98806,78414,40890
34458,4291,40893
113621,6242,40896
146866,94396,40902
69735,4351,40903
35101,32155,40904
59533,128078,40911
92597,113937,40916
78169,154488,40920
81235,159721,40920
33796,61082,40931
43379,139574,40933
108424,84669,40944
29166,86316,40944
28206,35081,40947
37171,84735,40949
92221,31517,40950
4974,35023,40954
76350,159205,40958
146076,41792,40958
80214,129590,40958
50688,146205,40965
132406,44374,40971
116221,134351,40975
