pickup_spot,dropoff_spot,min_dep_time
142391,120068,28097
123915,147536,28097
41508,38596,28098
126352,87305,28098
109184,93732,28099
136862,122214,28099
56610,29519,28099
155051,16151,28100
156271,144556,28100
20308,89805,28100
130715,102281,28100
9038,154413,28100
103056,35257,28100
65162,89496,28102
26403,160493,28102
96982,5465,28102
109681,26272,28102
44670,74724,28102
44972,54222,28103
55777,151725,28103
77439,159138,28103
101961,24441,28103
44329,140420,28104
135024,134467,28104
145821,53049,28104
121263,101652,28105
74493,51067,28105
139322,102809,28105
116969,68315,28105
334,94235,28106
3347,9941,28106
31168,1328,28106
28274,68103,28107
66820,8435,28107
76153,52417,28108
26283,121198,28108
158240,79969,28109
73404,107787,28109
149260,55573,28109
22773,36863,28109
89017,11263,28111
854,153263,28111
54165,138891,28112
22170,143755,28113
23419,128164,28113
113736,113553,28113
47627,27012,28113
21992,47911,28113
118252,147084,28113
77842,103664,28114
46793,107370,28114
122016,60863,28115
123827,1131,28115
82793,46932,28115
30813,68868,28115
150608,34715,28116
1665,61314,28116
33424,104167,28116
108506,122203,28116
101980,3492,28117
141026,132914,28117
53071,137753,28118
141345,139455,28118
148122,3474,28118
144686,153367,28118
125782,12349,28118
8339,63470,28118
63478,88801,28119
55945,137166,28120
57643,87418,28121
117888,86541,28121
12695,151258,28122
33642,66642,28122
155036,41965,28123
147738,137753,28123
147920,125786,28123
140977,29614,28123
132369,154827,28124
87632,20468,28125
19320,147665,28125
110534,16678,28126
12249,129550,28126
59549,158367,28127
119845,732,28128
24668,38146,28128
94464,28816,28129
2036,78978,28130
123677,76846,28130
160580,44694,28130
110797,7882,28131
17780,137600,28131
87303,126664,28131
140568,160679,28131
6463,94899,28131
41302,110333,28132
19145,112392,28132
92840,1799,28132
110532,142681,28132
107783,39917,28132
91647,46133,28133
126876,126890,28133
159503,53071,28134
32340,96427,28134
54477,93501,28134
52345,93790,28134
44956,108502,28134
16459,79977,28134
84579,112959,28134
85768,53071,28135
87416,140227,28135
54222,53161,28135
110402,79969,28135
105829,110420,28137
127678,21281,28137
135350,142762,28138
77447,11027,28138
128429,10597,28138
107867,70375,28138
141153,45306,28139
139340,120308,28139
22947,57705,28140
28191,66210,28140
120785,138274,28140
120972,100593,28142
131346,149408,28142
18098,76086,28142
37137,21919,28143
68180,6419,28143
49858,160625,28143
24865,56966,28144
145876,49616,28144
11416,135048,28144
20118,84865,28144
49725,11616,28145
11575,86453,28145
18884,158683,28145
106692,129727,28145
128594,107547,28145
40293,98876,28146
83455,89300,28147
105235,37625,28147
139053,134507,28147
105195,128078,28147
68607,116441,28147
54254,83319,28148
100794,89422,28149
42818,65021,28150
47690,81043,28150
40096,87956,28150
144513,104162,28151
22077,33220,28151
17395,56638,28151
58168,117864,28154
46632,57705,28155
122597,3500,28155
148216,120301,28155
7882,107937,28156
125443,139641,28156
7882,28046,28156
125645,123744,28157
2986,105235,28158
118999,37376,28158
18417,102809,28159
39641,46299,28159
107390,33497,28159
15469,42476,28159
30545,113707,28160
90853,76806,28160
81088,103506,28161
159799,61443,28162
10802,97364,28162
6353,33083,28163
112031,122077,28164
57227,26403,28164
155266,149698,28164
68015,109571,28165
86702,142681,28166
56655,127694,28167
87808,104168,28167
7404,27448,28167
10225,147536,28167
11263,56116,28168
112542,14736,28168
26274,84714,28168
3246,29913,28168
120387,157056,28168
84812,3211,28169
121926,156565,28169
120068,100309,28170
33893,95627,28170
29217,78623,28171
139669,127928,28171
40367,91315,28172
159205,93955,28173
29588,139416,28173
82378,77666,28173
8829,47216,28174
100827,45199,28174
37315,743,28174
26234,2086,28174
139874,40047,28174
81227,143657,28175
139426,82733,28176
34330,26804,28176
35390,144826,28177
154632,123925,28177
37161,44374,28177
64257,84737,28179
55202,122511,28180
129474,104854,28181
113676,45999,28181
93659,93755,28182
118345,46133,28182
75347,62233,28182
156691,156697,28183
79909,160580,28184
95597,85672,28185
97261,135084,28185
85770,149408,28186
27172,35503,28186
101961,23708,28188
118196,147027,28189
41110,36636,28189
39209,78436,28189
152397,10299,28190
105291,31840,28190
147027,15906,28191
25562,105197,28191
128746,42819,28191
106299,49441,28192
94752,61969,28192
7020,50527,28193
21663,31738,28193
96979,5240,28193
38331,20276,28193
153116,34449,28193
24412,142336,28193
112279,127098,28194
44776,62536,28194
99076,5421,28195
133512,105756,28196
9489,47209,28196
141833,72255,28197
139424,20308,28197
140178,135635,28197
51684,46730,28197
130713,149408,28198
122983,24585,28198
12971,58285,28198
72276,142272,28199
14214,19550,28200
66818,66816,28200
155651,40236,28200
76899,109950,28201
16520,47683,28201
123723,94900,28201
53557,136471,28201
37185,47623,28202
138641,62768,28202
109466,57900,28202
259,98759,28202
83337,58423,28202
57705,29158,28203
57705,54123,28203
118395,142393,28203
112716,58957,28204
7461,8008,28205
30578,38263,28206
20526,146573,28206
137677,5631,28206
59059,80213,28206
123824,46133,28206
140877,37524,28206
16115,82193,28207
108888,69159,28207
79300,159073,28207
17131,73888,28208
11053,154504,28208
45174,47414,28208
125340,28067,28208
125107,25002,28208
141357,33163,28208
17967,732,28209
87723,47192,28209
115352,45320,28209
122957,27820,28209
111707,141257,28209
120482,18568,28210
34253,98067,28210
83540,140505,28210
124226,146946,28210
104167,131591,28211
138892,141781,28211
62216,120782,28211
334,802,28212
136461,46299,28212
155742,76757,28212
55961,138761,28214
134542,47623,28215
73266,147536,28215
90736,46014,28215
86916,35197,28215
136221,126443,28215
90277,148050,28216
96010,103918,28216
129143,9619,28216
118540,123954,28216
107575,87503,28216
125228,8451,28217
35513,100311,28217
3215,158429,28217
19559,79289,28218
59146,83455,28218
732,68424,28219
88850,43931,28219
134693,106465,28220
93530,15796,28220
83289,58509,28220
144018,135291,28221
128126,86316,28221
75187,133104,28221
82119,138977,28221
81086,67322,28221
40579,148276,28222
157655,101966,28222
134542,2086,28222
103918,66246,28222
61422,11263,28222
31442,67727,28223
137581,24441,28223
47675,117296,28224
60223,158941,28224
15435,19195,28225
89176,128132,28225
19133,67025,28226
90927,12269,28226
111690,26387,28226
50718,129404,28226
147536,136888,28227
74032,37369,28227
117844,118213,28227
84684,89856,28227
67469,138633,28227
85012,58862,28227
5545,62613,28227
122770,148970,28228
158207,69815,28228
147738,90435,28229
58482,55593,28231
89176,102730,28232
68463,26755,28232
123821,732,28234
8616,5465,28234
116422,41788,28234
94764,118205,28235
111813,27338,28235
28297,1115,28236
31472,86333,28237
88628,33877,28237
29536,20831,28238
36981,60363,28238
127928,51203,28239
111996,148970,28239
139053,155345,28239
22285,131590,28240
69915,112892,28240
137677,86831,28241
99547,147059,28242
11377,9394,28242
22798,107653,28242
19224,120063,28244
33083,132969,28245
103243,136483,28245
84228,121503,28245
146806,111157,28245
26117,10900,28245
147571,39826,28245
104326,84577,28246
39797,157975,28246
62192,123913,28246
11480,87614,28247
65203,34308,28247
56340,53474,28248
81199,65162,28248
25962,137159,28248
92241,141895,28248
11330,127677,28249
34941,134985,28250
20063,52478,28250
96694,31128,28250
58509,22550,28252
72974,4271,28252
11086,54187,28253
29650,63618,28254
44138,4099,28254
137079,136892,28255
9290,113316,28255
102543,16947,28255
1386,123536,28256
51145,51471,28256
49597,12291,28257
148050,90479,28258
154712,132907,28258
154725,109970,28258
62261,86200,28258
61742,142272,28259
117818,141734,28259
34783,53479,28259
128670,22151,28259
4278,154413,28260
125185,109396,28260
154394,126079,28261
91317,68684,28261
14278,78967,28262
128117,153056,28265
152611,46956,28265
79143,94226,28266
68172,56001,28266
46149,55743,28267
155,137436,28267
15010,8054,28268
16815,59017,28268
77618,27714,28268
96193,150251,28269
138970,98663,28269
40183,94513,28269
112473,58810,28269
156627,35977,28269
55923,114152,28271
88207,26863,28271
154413,137603,28271
158524,43639,28271
679,148050,28272
137740,109646,28272
53825,77593,28272
115447,134823,28272
76415,5477,28272
112986,112746,28273
23147,69527,28273
47422,46149,28274
75703,141895,28276
123915,36981,28278
68067,87265,28278
149408,37185,28279
88096,76168,28279
34684,85361,28279
144513,82161,28280
160543,127962,28280
56903,56872,28280
101844,78120,28281
143165,88667,28281
76865,36981,28282
84575,62959,28282
122230,87641,28282
103867,6758,28283
127286,100339,28284
68236,90094,28284
149000,121181,28285
59271,127904,28285
103787,7882,28286
57115,6164,28286
21919,116530,28286
99900,95721,28286
27850,141347,28286
43613,90638,28287
31547,128773,28287
3004,98255,28287
17029,57354,28288
8829,37149,28288
141442,8242,28289
158681,20418,28291
101310,160651,28291
132845,103523,28291
14452,7927,28291
76399,363,28292
59438,120068,28293
20365,5324,28293
138051,158314,28293
59294,1115,28294
97544,102986,28294
112451,94495,28295
363,160790,28297
154664,36009,28297
130463,97243,28297
93615,144313,28297
10299,43231,28298
111057,154228,28298
18877,5773,28298
153056,139076,28298
18555,68841,28298
126044,31531,28299
112904,84820,28299
129975,112229,28300
126994,54328,28300
7554,140141,28300
27373,81511,28300
141317,95723,28301
147152,131850,28302
143526,6133,28303
63623,68853,28303
32558,16634,28304
40767,28018,28304
103867,46395,28305
146345,30296,28305
18119,83317,28305
62261,99148,28305
85289,128860,28306
73984,18417,28307
110647,72255,28307
42713,13840,28307
134653,66843,28308
54518,21663,28308
56501,10864,28308
134174,64277,28308
120181,57062,28309
153223,55451,28309
105756,104211,28310
135792,31936,28310
54264,94338,28310
137929,117735,28311
143655,76899,28312
60890,20201,28312
23423,21394,28312
151997,160104,28312
139412,126500,28312
45777,115362,28312
98106,92172,28313
50821,28469,28313
133138,68142,28313
39824,32157,28313
21519,72549,28314
95554,490,28314
128050,150834,28314
138912,116742,28314
11528,27017,28315
7954,76252,28316
157969,32085,28317
91668,149532,28317
47604,11418,28318
59313,19554,28318
116742,110267,28318
154277,154299,28319
112079,24874,28319
79238,35530,28319
50104,26135,28320
138867,29188,28320
97388,36645,28320
6590,105629,28320
15745,8689,28320
68334,33119,28320
96221,57685,28321
154134,86028,28322
51737,89817,28322
77880,90560,28323
29604,30794,28323
6919,76893,28323
97680,159230,28323
47725,122610,28324
89200,65144,28325
28922,31940,28326
97270,51643,28326
67407,8519,28327
67407,13722,28327
49718,112986,28327
36504,109377,28327
92419,27017,28327
81705,127992,28328
66049,44329,28328
118582,119774,28329
66818,11510,28329
57691,72485,28329
91526,117723,28329
102255,65162,28330
58595,67129,28331
144828,73846,28331
1131,71975,28332
115580,76560,28332
28709,1386,28332
21919,141166,28332
107298,94704,28332
138237,72074,28332
136696,142078,28333
137120,6137,28333
33142,48230,28334
73988,137820,28334
66791,11870,28334
90227,148050,28335
67469,83893,28335
21104,80926,28335
90416,22916,28336
106578,39629,28336
101961,24441,28337
84299,60294,28337
123744,102671,28338
33224,65151,28338
21176,128963,28338
62218,27017,28339
57133,61682,28339
80495,1243,28339
141546,102409,28339
138008,157941,28340
35455,131820,28341
17743,154214,28341
32718,21236,28341
34091,34045,28342
75840,71685,28342
125439,155185,28343
61940,27049,28343
24507,78623,28344
76168,120383,28344
35984,133278,28344
64626,81406,28345
87658,20814,28345
58152,55618,28345
123313,142272,28346
56005,732,28347
21515,11414,28348
25477,16697,28348
18853,6143,28349
76631,119334,28351
148605,69738,28351
155051,59518,28352
112394,148551,28352
136714,9376,28352
91512,104139,28352
127847,1592,28352
103637,76321,28353
71631,49115,28353
7432,117647,28353
18137,61115,28353
65833,19318,28353
22185,140749,28353
126295,65162,28354
37340,43188,28354
57111,97544,28354
123110,142272,28355
546,34715,28356
149341,9598,28356
160842,133959,28356
9953,98111,28356
49270,7864,28357
137424,64259,28357
83554,158801,28358
2084,42615,28358
124912,1639,28358
37395,149408,28359
42378,26444,28359
62138,57599,28359
27557,160714,28360
73651,129975,28361
112211,159741,28362
10133,90560,28362
52213,68238,28362
68446,100601,28362
148858,120550,28363
154551,12536,28364
33175,86897,28364
27557,158689,28366
154434,27622,28367
27017,119512,28368
20889,38140,28368
88295,148090,28368
27017,61420,28369
160060,78915,28369
80765,138523,28369
3549,136328,28369
96319,86897,28369
96305,138491,28369
148534,134299,28370
24879,154777,28370
83626,147178,28371
6164,24883,28371
86143,28539,28373
8435,30302,28373
98371,53071,28374
132667,93685,28374
85475,86161,28375
125909,109646,28376
143336,109646,28376
156751,116478,28376
109646,55408,28376
36384,130771,28376
154015,39034,28376
35130,101501,28377
132441,60619,28378
57654,154484,28378
2226,469,28378
152730,87723,28379
378,21875,28379
55951,79070,28380
41536,73406,28380
24930,124506,28380
130064,111057,28380
138229,3092,28381
42380,76168,28381
12016,31180,28381
126590,38049,28381
54961,153099,28381
126688,83497,28382
154528,155350,28383
118582,110958,28383
58519,147027,28384
3729,46547,28384
147661,121001,28384
100426,90099,28384
14777,135034,28384
18390,112906,28385
17129,110144,28385
45889,27442,28385
38758,101844,28386
24507,70794,28386
53739,90001,28386
136463,22102,28386
97292,113052,28387
90596,11416,28387
37315,104914,28387
41550,89545,28388
53071,122548,28388
53071,77746,28388
19542,51775,28388
34744,15159,28389
132369,69833,28389
146232,82807,28391
54187,86273,28391
159833,35511,28392
155266,13960,28394
80521,22881,28394
90307,65758,28395
96962,3827,28395
102906,31658,28395
130451,96427,28396
36384,111649,28397
61235,86660,28397
30674,16668,28397
148981,27958,28398
72579,77589,28398
38358,66271,28398
8591,78623,28399
149408,29760,28399
47394,11706,28399
79229,56403,28399
8762,142888,28399
90329,155112,28399
133945,11653,28399
59518,30825,28400
154506,30862,28400
5545,142155,28401
35388,28027,28401
9352,97786,28401
89473,11624,28401
140693,53071,28402
92419,30436,28402
9422,147168,28402
71767,38263,28402
157261,55366,28403
82818,17983,28404
57687,44289,28405
86831,102811,28405
17693,144719,28405
74003,45318,28405
59353,67571,28405
106807,53172,28406
112027,17069,28406
61649,116694,28407
77176,123835,28407
140516,15460,28408
61734,39718,28408
54189,97943,28408
111755,79244,28409
56011,33103,28409
13192,121798,28410
13192,142758,28410
11655,38530,28410
85207,159975,28410
40367,144826,28411
158354,105197,28411
65162,155140,28411
85131,61969,28412
97544,15406,28413
121649,13015,28414
27584,31572,28414
107360,45334,28414
137465,29502,28415
104813,48482,28415
37143,9011,28416
75371,58306,28417
84585,72378,28418
81010,78074,28419
23742,59998,28420
5723,122622,28420
121179,22798,28420
23141,57705,28423
29690,80170,28423
151350,123375,28423
96955,112029,28424
46775,8339,28424
155742,26424,28424
7954,64693,28425
53343,73760,28426
158695,59731,28427
33934,53048,28427
26143,73626,28427
52748,66122,28427
140977,102174,28427
108294,43016,28427
44690,3199,28428
133969,37637,28429
21153,91311,28429
24507,4334,28430
64747,38263,28430
95175,93823,28430
24372,147863,28430
20812,68762,28430
95679,26295,28430
72673,47466,28431
59064,10597,28432
59879,65670,28433
152255,732,28433
26897,49423,28433
91805,80820,28435
48099,89210,28436
37894,5468,28436
27642,1898,28436
27557,136266,28438
110416,79969,28438
154431,76831,28438
34742,120567,28438
7864,61461,28439
155051,102269,28439
118395,2853,28439
62986,5359,28439
52057,91662,28439
15460,73409,28439
17309,88996,28439
155051,112026,28440
26452,122412,28440
123156,147406,28441
115174,124006,28442
97767,109518,28442
104227,44708,28442
11940,18970,28442
55913,17454,28443
87352,140096,28443
137466,92024,28444
151922,123827,28444
68636,125486,28444
24068,132845,28444
84602,78190,28445
107433,97945,28445
111427,62916,28446
147396,47995,28446
142762,138381,28447
35940,10218,28448
82967,58575,28448
109423,34715,28449
103912,11864,28449
32517,138523,28450
82967,69831,28450
86910,50535,28450
114197,20308,28450
40610,57623,28451
35886,95585,28451
93659,5137,28452
49723,49740,28452
98137,56695,28452
